"","estimation_error","taskisclosed","activityafterdays","class"
"1054",0,0,0,"good"
"1055",0,0,1,"good"
"1056",0,1,0,"good"
"1057",0,1,0,"good"
"1058",0,1,0,"good"
"1059",0,1,3,"good"
"1060",1,0,0,"good"
"1061",1,0,0,"good"
"1062",0,0,0,"good"
"1063",1,0,0,"good"
"1064",1,0,0,"good"
"1065",0,0,0,"good"
"1066",0,0,0,"good"
"1067",0,0,0,"good"
"1068",0,0,0,"good"
"1069",1,0,0,"good"
"1070",1,0,0,"good"
"1071",0,0,0,"good"
"1072",0,0,0,"good"
"1073",1,0,0,"good"
"1074",1,0,0,"good"
"1075",1,0,0,"good"
"1076",1,0,0,"good"
"1077",0,0,0,"good"
"1078",0,0,0,"good"
"1079",0,0,0,"good"
"1080",0,0,0,"good"
"1081",0,0,0,"good"
"1082",0,0,1,"good"
"1083",0,0,0,"good"
"1084",0,0,0,"good"
"1085",1,0,0,"good"
"1086",0,0,0,"good"
"1087",1,0,0,"good"
"1088",0,0,0,"good"
"1089",1,0,0,"good"
"1090",0,0,0,"good"
"1091",0,0,0,"good"
"1092",0,1,0,"good"
"1093",0,1,0,"good"
"1094",1,1,0,"good"
"1095",1,1,0,"good"
"1096",1,1,0,"good"
"1097",1,1,0,"good"
"1098",1,1,0,"good"
"1099",1,1,0,"good"
"1100",1,1,0,"good"
"1101",1,1,0,"good"
"1102",0,1,0,"good"
"1103",0,1,0,"good"
"1104",0,1,0,"good"
"1105",0,1,0,"good"
"1106",1,2,0,"good"
"1107",1,2,0,"good"
"1108",1,2,0,"good"
"1109",1,2,0,"good"
"1110",1,1,0,"good"
"1111",1,1,0,"good"
"1112",1,0,0,"good"
"1113",1,0,0,"good"
"1114",0,0,0,"good"
"1115",0,0,0,"good"
"1116",1,1,0,"good"
"1117",1,1,0,"good"
"1118",0,0,0,"good"
"1119",0,0,0,"good"
"1120",0,0,0,"good"
"1121",0,0,0,"good"
"1122",0,1,0,"good"
"1123",0,1,0,"good"
"1124",1,0,0,"good"
"1125",1,0,0,"good"
"1126",0,0,0,"good"
"1127",0,0,0,"good"
"1128",1,2,0,"good"
"1129",1,2,0,"good"
"1130",1,2,0,"good"
"1131",1,2,0,"good"
"1132",0,1,0,"good"
"1133",0,1,1,"good"
"1134",1,1,0,"good"
"1135",1,1,0,"good"
"1136",1,0,0,"good"
"1137",1,0,0,"good"
"1138",0,0,0,"good"
"1139",0,0,0,"good"
"1140",1,1,0,"good"
"1141",1,1,0,"good"
"1142",0,0,0,"good"
"1143",0,0,0,"good"
"1144",0,0,0,"good"
"1145",0,0,0,"good"
"1146",0,1,0,"good"
"1147",0,1,0,"good"
"1148",1,0,0,"good"
"1149",1,0,0,"good"
"1150",0,0,0,"good"
"1151",0,0,0,"good"
"1152",1,2,0,"good"
"1153",1,2,0,"good"
"1154",1,2,0,"good"
"1155",1,2,0,"good"
"1156",0,1,0,"good"
"1157",0,1,0,"good"
"1158",1,0,0,"good"
"1159",1,0,0,"good"
"1160",0,0,0,"good"
"1161",0,0,0,"good"
"1162",0,0,0,"good"
"1163",0,0,0,"good"
"1164",0,1,0,"good"
"1165",0,1,0,"good"
"1166",1,1,0,"good"
"1167",1,1,0,"good"
"1168",1,1,0,"good"
"1169",1,1,0,"good"
"1170",0,0,0,"good"
"1171",0,0,0,"good"
"1172",0,0,0,"good"
"1173",0,0,0,"good"
"1174",0,0,0,"good"
"1175",0,0,1,"good"
"1176",0,1,0,"good"
"1177",0,1,0,"good"
"1178",0,1,0,"good"
"1179",0,0,0,"good"
"1180",0,0,0,"good"
"1181",0,0,0,"good"
"1182",0,0,1,"good"
"1183",0,1,0,"good"
"1184",0,4,0,"good"
"1185",0,4,0,"good"
"1186",0,4,0,"good"
"1187",0,4,0,"good"
"1188",0,1,0,"good"
"1189",0,1,0,"good"
"1190",0,1,0,"good"
"1191",0,1,0,"good"
"1192",0,4,0,"good"
"1193",0,4,0,"good"
"1194",0,1,0,"good"
"1195",0,1,0,"good"
"1196",0,1,0,"good"
"1197",0,0,0,"good"
"1198",0,0,0,"good"
"1199",0,0,0,"good"
"1200",0,0,0,"good"
"1201",1,1,0,"good"
"1202",1,1,0,"good"
"1203",1,1,0,"good"
"1204",1,1,0,"good"
"1205",0,1,0,"good"
"1206",0,1,0,"good"
"1207",0,0,0,"good"
"1208",0,0,0,"good"
"1209",0,0,0,"good"
"1210",0,0,0,"good"
"1211",1,0,0,"good"
"1212",1,0,0,"good"
"1213",1,2,0,"good"
"1214",1,2,0,"good"
"1215",0,1,0,"good"
"1216",0,1,0,"good"
"1217",1,2,0,"good"
"1218",1,2,0,"good"
"1219",1,0,0,"good"
"1220",1,0,0,"good"
"1221",0,0,0,"good"
"1222",0,0,0,"good"
"1223",0,1,0,"good"
"1224",0,1,0,"good"
"1225",0,0,0,"good"
"1226",0,0,0,"good"
"1227",1,1,0,"good"
"1228",1,1,0,"good"
"1229",0,0,0,"good"
"1230",0,0,0,"good"
"1231",1,1,0,"good"
"1232",1,1,0,"good"
"1233",1,0,0,"good"
"1234",1,0,0,"good"
"1235",0,0,0,"good"
"1236",0,0,0,"good"
"1237",0,1,0,"good"
"1238",0,1,0,"good"
"1239",0,1,0,"good"
"1240",0,1,0,"good"
"1241",0,4,0,"good"
"1242",0,4,0,"good"
"1243",0,1,0,"good"
"1244",0,1,0,"good"
"1245",0,1,0,"good"
"1246",0,4,0,"good"
"1247",0,1,0,"good"
"1248",0,1,0,"good"
"1249",0,4,4,"good"
"1250",0,2,0,"good"
"1251",0,2,0,"good"
"1252",1,1,0,"good"
"1253",1,1,0,"good"
"1254",0,2,0,"good"
"1255",0,2,0,"good"
"1256",1,1,0,"good"
"1257",0,2,0,"good"
"1258",0,2,0,"good"
"1259",1,1,0,"good"
"1260",1,1,0,"good"
"1261",0,2,0,"good"
"1262",0,2,0,"good"
"1263",0,2,0,"good"
"1264",0,2,0,"good"
"1265",1,1,0,"good"
"1266",0,2,0,"good"
"1267",0,2,0,"good"
"1268",0,1,0,"good"
"1269",0,1,0,"good"
"1270",0,1,0,"good"
"1271",0,1,0,"good"
"1272",0,1,0,"good"
"1273",0,1,0,"good"
"1274",1,0,0,"good"
"1275",1,0,0,"good"
"1276",0,4,0,"good"
"1277",0,4,0,"good"
"1278",0,1,0,"good"
"1279",0,1,0,"good"
"1280",0,1,0,"good"
"1281",0,1,0,"good"
"1282",6,2,0,"good"
"1283",6,2,0,"good"
"1284",0,0,0,"good"
"1285",0,0,0,"good"
"1286",0,0,0,"good"
"1287",0,0,0,"good"
"1288",1,1,0,"good"
"1289",1,1,0,"good"
"1290",0,1,0,"good"
"1291",0,1,0,"good"
"1292",1,1,0,"good"
"1293",1,1,0,"good"
"1294",1,0,0,"good"
"1295",1,0,0,"good"
"1296",0,0,0,"good"
"1297",0,0,0,"good"
"1298",0,0,0,"good"
"1299",0,0,0,"good"
"1300",1,2,0,"good"
"1301",1,2,0,"good"
"1302",1,2,0,"good"
"1303",1,2,0,"good"
"1304",0,1,0,"good"
"1305",0,1,0,"good"
"1306",0,0,0,"good"
"1307",0,0,0,"good"
"1308",1,0,0,"good"
"1309",1,0,0,"good"
"1310",0,1,0,"good"
"1311",0,1,0,"good"
"1312",0,0,0,"good"
"1313",0,0,0,"good"
"1314",0,0,0,"good"
"1315",0,0,0,"good"
"1316",1,1,0,"good"
"1317",1,1,0,"good"
"1318",0,0,0,"good"
"1319",0,0,0,"good"
"1320",1,0,0,"good"
"1321",1,0,0,"good"
"1322",1,1,0,"good"
"1323",1,1,0,"good"
"1324",6,2,0,"good"
"1325",6,2,0,"good"
"1326",8,2,0,"good"
"1327",8,2,0,"good"
"1328",8,2,0,"good"
"1329",6,2,0,"good"
"1330",8,2,0,"good"
"1331",6,2,0,"good"
"1332",8,2,0,"good"
"1333",6,2,1,"good"
"1334",6,2,0,"good"
"1335",6,2,0,"good"
"1336",0,4,0,"good"
"1337",8,2,0,"good"
"1338",6,2,0,"good"
"1339",0,0,0,"good"
"1340",0,0,0,"good"
"1341",0,0,0,"good"
"1342",0,0,0,"good"
"1343",1,1,0,"good"
"1344",1,1,0,"good"
"1345",0,1,0,"good"
"1346",0,1,0,"good"
"1347",1,1,0,"good"
"1348",1,1,0,"good"
"1349",1,1,0,"good"
"1350",1,1,0,"good"
"1351",0,1,0,"good"
"1352",0,1,0,"good"
"1353",0,1,0,"good"
"1354",0,1,0,"good"
"1355",0,0,0,"good"
"1356",0,0,0,"good"
"1357",0,0,0,"good"
"1358",0,0,0,"good"
"1359",1,0,0,"good"
"1360",1,0,0,"good"
"1361",0,1,0,"good"
"1362",0,1,0,"good"
"1363",1,2,0,"good"
"1364",1,2,0,"good"
"1365",1,2,0,"good"
"1366",1,2,0,"good"
"1367",0,0,0,"good"
"1368",0,0,0,"good"
"1369",1,0,0,"good"
"1370",1,0,0,"good"
"1371",0,1,0,"good"
"1372",0,1,0,"good"
"1373",0,0,0,"good"
"1374",0,0,0,"good"
"1375",0,0,0,"good"
"1376",0,0,0,"good"
"1377",1,1,0,"good"
"1378",1,1,0,"good"
"1379",1,0,0,"good"
"1380",1,0,0,"good"
"1381",1,1,0,"good"
"1382",1,1,0,"good"
"1383",0,0,0,"good"
"1384",0,0,0,"good"
"1385",0,1,0,"good"
"1386",0,1,0,"good"
"1387",0,1,1,"good"
"1388",1,29,0,"medium"
"1389",1,29,0,"medium"
"1390",2,8,0,"good"
"1391",2,8,0,"good"
"1392",0,0,0,"good"
"1393",0,0,0,"good"
"1394",0,0,0,"good"
"1395",0,0,0,"good"
"1396",0,0,0,"good"
"1397",0,0,0,"good"
"1398",0,0,0,"good"
"1399",0,0,0,"good"
"1400",0,0,1,"good"
"1401",0,0,0,"good"
"1402",0,0,0,"good"
"1403",0,1,0,"good"
"1404",0,1,0,"good"
"1405",0,0,0,"good"
"1406",0,0,0,"good"
"1407",0,0,0,"good"
"1408",0,0,0,"good"
"1409",0,0,0,"good"
"1410",0,0,0,"good"
"1411",1,1,0,"good"
"1412",1,1,0,"good"
"1413",1,1,0,"good"
"1414",1,1,0,"good"
"1415",0,1,0,"good"
"1416",0,1,0,"good"
"1417",0,0,0,"good"
"1418",0,0,0,"good"
"1419",0,0,0,"good"
"1420",0,0,0,"good"
"1421",1,0,0,"good"
"1422",1,0,0,"good"
"1423",0,1,0,"good"
"1424",0,1,0,"good"
"1425",1,2,0,"good"
"1426",1,2,0,"good"
"1427",1,2,0,"good"
"1428",1,2,0,"good"
"1429",0,0,0,"good"
"1430",0,0,0,"good"
"1431",1,0,0,"good"
"1432",1,0,0,"good"
"1433",0,1,0,"good"
"1434",0,1,0,"good"
"1435",0,0,0,"good"
"1436",0,0,0,"good"
"1437",0,0,0,"good"
"1438",0,0,0,"good"
"1439",1,1,0,"good"
"1440",1,1,0,"good"
"1441",0,0,0,"good"
"1442",0,0,0,"good"
"1443",1,0,0,"good"
"1444",1,0,0,"good"
"1445",1,1,0,"good"
"1446",1,1,0,"good"
"1447",0,4,0,"good"
"1448",0,4,0,"good"
"1449",0,4,0,"good"
"1450",0,4,0,"good"
"1451",0,1,0,"good"
"1452",0,1,0,"good"
"1453",0,4,0,"good"
"1454",0,1,1,"good"
"1455",0,0,0,"good"
"1456",0,0,0,"good"
"1457",0,0,0,"good"
"1458",0,0,0,"good"
"1459",0,0,0,"good"
"1460",0,0,0,"good"
"1461",1,1,0,"good"
"1462",1,1,0,"good"
"1463",1,1,0,"good"
"1464",1,1,0,"good"
"1465",1,1,0,"good"
"1466",1,1,0,"good"
"1467",0,1,0,"good"
"1468",0,1,0,"good"
"1469",0,0,0,"good"
"1470",0,0,0,"good"
"1471",0,0,0,"good"
"1472",0,0,0,"good"
"1473",1,0,0,"good"
"1474",1,0,0,"good"
"1475",0,1,0,"good"
"1476",0,1,0,"good"
"1477",1,2,0,"good"
"1478",1,2,0,"good"
"1479",1,2,0,"good"
"1480",1,2,0,"good"
"1481",0,0,0,"good"
"1482",0,0,0,"good"
"1483",1,0,0,"good"
"1484",1,0,0,"good"
"1485",0,1,0,"good"
"1486",0,1,0,"good"
"1487",0,0,0,"good"
"1488",0,0,0,"good"
"1489",0,0,0,"good"
"1490",0,0,0,"good"
"1491",1,1,0,"good"
"1492",1,1,0,"good"
"1493",1,0,0,"good"
"1494",1,0,0,"good"
"1495",1,1,0,"good"
"1496",1,1,0,"good"
"1497",0,0,0,"good"
"1498",0,0,2,"good"
"1499",1,1,0,"good"
"1500",1,1,0,"good"
"1501",0,0,0,"good"
"1502",0,0,0,"good"
"1503",0,0,0,"good"
"1504",0,0,0,"good"
"1505",1,1,0,"good"
"1506",1,1,0,"good"
"1507",1,0,0,"good"
"1508",1,0,0,"good"
"1509",0,0,0,"good"
"1510",0,0,0,"good"
"1511",1,1,0,"good"
"1512",1,1,0,"good"
"1513",0,0,0,"good"
"1514",0,0,0,"good"
"1515",0,0,0,"good"
"1516",0,0,0,"good"
"1517",0,1,0,"good"
"1518",0,1,0,"good"
"1519",1,0,0,"good"
"1520",1,0,0,"good"
"1521",0,0,0,"good"
"1522",0,0,0,"good"
"1523",1,2,0,"good"
"1524",1,2,0,"good"
"1525",1,2,0,"good"
"1526",1,2,0,"good"
"1527",0,1,0,"good"
"1528",0,1,0,"good"
"1529",1,0,0,"good"
"1530",1,0,0,"good"
"1531",0,0,0,"good"
"1532",0,0,0,"good"
"1533",0,0,0,"good"
"1534",0,0,0,"good"
"1535",0,1,0,"good"
"1536",0,1,0,"good"
"1537",1,1,0,"good"
"1538",1,1,0,"good"
"1539",1,1,0,"good"
"1540",1,1,0,"good"
"1541",0,0,0,"good"
"1542",0,0,0,"good"
"1543",1,0,0,"good"
"1544",1,2,0,"good"
"1545",0,0,0,"good"
"1546",1,1,0,"good"
"1547",1,1,0,"good"
"1548",1,1,0,"good"
"1549",0,1,0,"good"
"1550",1,2,0,"good"
"1551",0,1,0,"good"
"1552",1,0,0,"good"
"1553",1,0,0,"good"
"1554",0,0,0,"good"
"1555",0,0,0,"good"
"1556",0,1,0,"good"
"1557",0,0,0,"good"
"1558",1,1,0,"good"
"1559",0,0,0,"good"
"1560",0,4,0,"good"
"1561",0,4,0,"good"
"1562",0,0,0,"good"
"1563",0,0,0,"good"
"1564",0,1,1,"good"
"1565",2,8,0,"good"
"1566",2,8,0,"good"
"1567",1,0,0,"good"
"1568",1,0,0,"good"
"1569",0,1,0,"good"
"1570",0,1,0,"good"
"1571",0,1,0,"good"
"1572",0,1,0,"good"
"1573",0,1,0,"good"
"1574",0,1,0,"good"
"1575",0,1,1,"good"
"1576",0,1,0,"good"
"1577",0,1,0,"good"
"1578",0,1,0,"good"
"1579",1,0,0,"good"
"1580",1,0,0,"good"
"1581",1,0,0,"good"
"1582",1,0,0,"good"
"1583",1,0,0,"good"
"1584",1,0,0,"good"
"1585",1,0,0,"good"
"1586",1,0,0,"good"
"1587",2,8,0,"good"
"1588",2,8,0,"good"
"1589",1,0,0,"good"
"1590",1,0,0,"good"
"1591",1,0,0,"good"
"1592",1,0,1,"good"
"1593",1,0,0,"good"
"1594",1,0,0,"good"
"1595",1,0,0,"good"
"1596",1,0,0,"good"
"1597",1,0,0,"good"
"1598",1,0,0,"good"
"1599",1,0,0,"good"
"1600",1,0,1,"good"
"1601",1,0,0,"good"
"1602",1,0,0,"good"
"1603",1,0,0,"good"
"1604",1,0,0,"good"
"1605",0,1,0,"good"
"1606",0,1,0,"good"
"1607",0,1,0,"good"
"1608",0,1,0,"good"
"1609",0,1,0,"good"
"1610",0,1,0,"good"
"1611",0,4,0,"good"
"1612",0,4,1,"good"
"1613",0,1,0,"good"
"1614",0,1,0,"good"
"1615",0,1,2,"good"
"1616",0,0,0,"good"
"1617",0,0,0,"good"
"1618",0,0,1,"good"
"1619",0,4,0,"good"
"1620",0,0,0,"good"
"1621",0,0,0,"good"
"1622",0,0,0,"good"
"1623",0,1,0,"good"
"1624",0,1,0,"good"
"1625",0,1,0,"good"
"1626",0,1,0,"good"
"1627",0,4,0,"good"
"1628",0,4,0,"good"
"1629",0,0,0,"good"
"1630",0,0,0,"good"
"1631",0,0,0,"good"
"1632",0,0,0,"good"
"1633",0,1,0,"good"
"1634",0,1,0,"good"
"1635",0,0,0,"good"
"1636",1,0,0,"good"
"1637",1,0,0,"good"
"1638",1,0,0,"good"
"1639",1,0,0,"good"
"1640",1,0,0,"good"
"1641",1,0,0,"good"
"1642",1,0,0,"good"
"1643",1,0,0,"good"
"1644",1,0,0,"good"
"1645",1,0,0,"good"
"1646",1,0,0,"good"
"1647",1,0,0,"good"
"1648",2,8,0,"good"
"1649",2,8,0,"good"
"1650",1,0,0,"good"
"1651",1,0,0,"good"
"1652",1,0,0,"good"
"1653",1,0,0,"good"
"1654",1,0,0,"good"
"1655",1,0,1,"good"
"1656",2,8,0,"good"
"1657",1,0,0,"good"
"1658",1,0,0,"good"
"1659",1,0,0,"good"
"1660",1,0,0,"good"
"1661",1,0,0,"good"
"1662",1,0,0,"good"
"1663",1,0,0,"good"
"1664",1,0,0,"good"
"1665",1,0,0,"good"
"1666",1,0,0,"good"
"1667",0,0,0,"good"
"1668",0,0,0,"good"
"1669",0,0,0,"good"
"1670",0,0,0,"good"
"1671",0,0,0,"good"
"1672",0,0,0,"good"
"1673",0,1,0,"good"
"1674",0,1,0,"good"
"1675",0,1,0,"good"
"1676",0,1,0,"good"
"1677",0,1,0,"good"
"1678",0,1,0,"good"
"1679",0,4,0,"good"
"1680",0,4,0,"good"
"1681",1,0,0,"good"
"1682",1,0,0,"good"
"1683",1,0,0,"good"
"1684",1,0,0,"good"
"1685",1,0,0,"good"
"1686",1,0,0,"good"
"1687",1,0,0,"good"
"1688",1,0,0,"good"
"1689",0,0,0,"good"
"1690",0,0,0,"good"
"1691",0,0,0,"good"
"1692",0,0,0,"good"
"1693",0,0,0,"good"
"1694",0,0,0,"good"
"1695",0,0,0,"good"
"1696",0,0,0,"good"
"1697",0,1,0,"good"
"1698",0,1,0,"good"
"1699",1,0,0,"good"
"1700",1,0,0,"good"
"1701",1,0,0,"good"
"1702",1,0,0,"good"
"1703",1,0,0,"good"
"1704",1,0,0,"good"
"1705",1,0,0,"good"
"1706",1,0,0,"good"
"1707",0,0,0,"good"
"1708",0,0,0,"good"
"1709",0,0,0,"good"
"1710",1,0,0,"good"
"1711",1,0,0,"good"
"1712",1,0,0,"good"
"1713",1,0,0,"good"
"1714",1,0,0,"good"
"1715",0,1,0,"good"
"1716",0,1,0,"good"
"1717",0,4,0,"good"
"1718",0,4,0,"good"
"1719",0,0,0,"good"
"1720",0,0,0,"good"
"1721",0,0,0,"good"
"1722",0,1,0,"good"
"1723",0,1,0,"good"
"1724",0,0,0,"good"
"1725",0,0,0,"good"
"1726",0,1,0,"good"
"1727",0,1,0,"good"
"1728",0,4,0,"good"
"1729",0,4,0,"good"
"1730",0,1,0,"good"
"1731",0,1,0,"good"
"1732",0,1,0,"good"
"1733",0,1,0,"good"
"1734",0,1,0,"good"
"1735",0,2,0,"good"
"1736",0,2,0,"good"
"1737",0,1,0,"good"
"1738",0,1,0,"good"
"1739",0,2,0,"good"
"1740",0,2,0,"good"
"1741",0,1,0,"good"
"1742",0,2,1,"good"
"1743",0,1,0,"good"
"1744",0,1,0,"good"
"1745",0,1,0,"good"
"1746",0,2,0,"good"
"1747",0,2,0,"good"
"1748",0,2,0,"good"
"1749",0,2,0,"good"
"1750",0,1,0,"good"
"1751",0,1,0,"good"
"1752",0,1,0,"good"
"1753",0,1,0,"good"
"1754",0,2,1,"good"
"1755",0,4,0,"good"
"1756",0,4,0,"good"
"1757",0,4,0,"good"
"1758",0,4,0,"good"
"1759",0,4,0,"good"
"1760",0,1,0,"good"
"1761",0,1,0,"good"
"1762",0,4,0,"good"
"1763",0,4,0,"good"
"1764",2,4,0,"good"
"1765",2,4,3,"good"
"1766",0,0,0,"good"
"1767",0,0,0,"good"
"1768",0,1,0,"good"
"1769",0,1,0,"good"
"1770",0,4,0,"good"
"1771",0,4,0,"good"
"1772",0,1,0,"good"
"1773",0,1,0,"good"
"1774",0,1,0,"good"
"1775",0,1,0,"good"
"1776",0,1,0,"good"
"1777",0,1,0,"good"
"1778",0,0,0,"good"
"1779",0,0,0,"good"
"1780",0,1,0,"good"
"1781",0,1,0,"good"
"1782",0,4,0,"good"
"1783",0,4,0,"good"
"1784",0,4,0,"good"
"1785",0,4,0,"good"
"1786",0,2,0,"good"
"1787",0,2,0,"good"
"1788",0,1,0,"good"
"1789",0,1,0,"good"
"1790",0,1,0,"good"
"1791",0,1,0,"good"
"1792",0,1,0,"good"
"1793",0,1,0,"good"
"1794",0,1,0,"good"
"1795",0,1,0,"good"
"1796",0,4,0,"good"
"1797",0,2,0,"good"
"1798",0,1,0,"good"
"1799",0,1,0,"good"
"1800",0,0,0,"good"
"1801",0,1,0,"good"
"1802",0,1,0,"good"
"1803",0,1,0,"good"
"1804",0,4,0,"good"
"1805",2,4,0,"good"
"1806",0,1,0,"good"
"1807",0,1,0,"good"
"1808",0,1,0,"good"
"1809",0,1,0,"good"
"1810",0,1,0,"good"
"1811",0,1,1,"good"
"1812",0,1,0,"good"
"1813",0,1,1,"good"
"1814",0,1,0,"good"
"1815",0,1,0,"good"
"1816",0,1,0,"good"
"1817",0,1,0,"good"
"1818",0,1,0,"good"
"1819",0,1,0,"good"
"1820",0,1,0,"good"
"1821",0,1,1,"good"
"1822",0,0,0,"good"
"1823",0,0,0,"good"
"1824",0,0,0,"good"
"1825",0,0,0,"good"
"1826",0,0,0,"good"
"1827",0,0,0,"good"
"1828",0,1,0,"good"
"1829",0,1,0,"good"
"1830",0,0,0,"good"
"1831",0,0,1,"good"
"1832",0,0,0,"good"
"1833",0,0,0,"good"
"1834",0,0,0,"good"
"1835",0,0,0,"good"
"1836",0,0,0,"good"
"1837",0,0,0,"good"
"1838",0,0,0,"good"
"1839",0,0,0,"good"
"1840",0,0,0,"good"
"1841",0,3,0,"good"
"1842",0,3,0,"good"
"1843",1,3,0,"good"
"1844",1,3,0,"good"
"1845",0,4,0,"good"
"1846",0,4,0,"good"
"1847",0,5,0,"good"
"1848",0,5,0,"good"
"1849",0,5,0,"good"
"1850",0,5,3,"good"
"1851",0,3,0,"good"
"1852",0,3,0,"good"
"1853",0,4,0,"good"
"1854",0,4,0,"good"
"1855",1,3,0,"good"
"1856",1,3,2,"good"
"1857",1,29,0,"medium"
"1858",1,29,0,"medium"
"1859",0,1,0,"good"
"1860",0,1,0,"good"
"1861",1,3,0,"good"
"1862",1,3,0,"good"
"1863",0,5,0,"good"
"1864",0,5,0,"good"
"1865",0,5,0,"good"
"1866",0,5,0,"good"
"1867",0,5,0,"good"
"1868",0,4,0,"good"
"1869",1,3,0,"good"
"1870",0,5,0,"good"
"1871",0,1,0,"good"
"1872",0,1,1,"good"
"1873",0,3,0,"good"
"1874",0,3,0,"good"
"1875",0,1,0,"good"
"1876",1,29,0,"medium"
"1877",1,29,0,"medium"
"1878",0,0,0,"good"
"1879",0,0,0,"good"
"1880",0,0,0,"good"
"1881",0,0,0,"good"
"1882",0,0,0,"good"
"1883",0,0,0,"good"
"1884",0,0,1,"good"
"1885",0,0,0,"good"
"1886",0,0,0,"good"
"1887",0,0,0,"good"
"1888",0,1,0,"good"
"1889",0,1,0,"good"
"1890",0,1,0,"good"
"1891",0,1,0,"good"
"1892",0,1,0,"good"
"1893",0,1,0,"good"
"1894",0,1,1,"good"
"1895",0,1,2,"good"
"1896",1,0,0,"good"
"1897",1,0,0,"good"
"1898",1,0,0,"good"
"1899",1,0,0,"good"
"1900",1,0,0,"good"
"1901",1,0,0,"good"
"1902",1,0,0,"good"
"1903",0,1,0,"good"
"1904",0,1,0,"good"
"1905",0,1,0,"good"
"1906",0,1,0,"good"
"1907",0,1,0,"good"
"1908",0,1,0,"good"
"1909",0,1,2,"good"
"1910",0,1,0,"good"
"1911",0,1,0,"good"
"1912",0,1,0,"good"
"1913",0,1,0,"good"
"1914",0,1,0,"good"
"1915",0,1,0,"good"
"1916",0,1,0,"good"
"1917",0,1,0,"good"
"1918",0,1,0,"good"
"1919",0,1,0,"good"
"1920",0,1,0,"good"
"1921",0,1,0,"good"
"1922",0,1,0,"good"
"1923",0,1,0,"good"
"1924",0,1,0,"good"
"1925",0,1,0,"good"
"1926",0,1,0,"good"
"1927",0,1,0,"good"
"1928",0,1,1,"good"
"1929",0,1,0,"good"
"1930",0,1,0,"good"
"1931",0,0,0,"good"
"1932",0,0,0,"good"
"1933",0,0,0,"good"
"1934",0,1,0,"good"
"1935",0,1,0,"good"
"1936",0,1,0,"good"
"1937",0,1,0,"good"
"1938",0,1,0,"good"
"1939",0,0,0,"good"
"1940",0,0,0,"good"
"1941",0,0,0,"good"
"1942",0,0,0,"good"
"1943",0,0,0,"good"
"1944",0,0,0,"good"
"1945",0,0,0,"good"
"1946",0,0,0,"good"
"1947",0,0,0,"good"
"1948",0,0,0,"good"
"1949",0,1,0,"good"
"1950",0,6,0,"good"
"1951",0,6,0,"good"
"1952",0,6,0,"good"
"1953",0,6,0,"good"
"1954",0,6,1,"good"
"1955",0,4,0,"good"
"1956",0,4,0,"good"
"1957",0,4,0,"good"
"1958",0,4,0,"good"
"1959",0,4,0,"good"
"1960",0,1,0,"good"
"1961",0,1,0,"good"
"1962",0,1,0,"good"
"1963",0,1,0,"good"
"1964",0,1,0,"good"
"1965",0,1,0,"good"
"1966",0,5,0,"good"
"1967",0,1,0,"good"
"1968",0,1,0,"good"
"1969",0,5,0,"good"
"1970",0,5,1,"good"
"1971",0,5,0,"good"
"1972",0,5,0,"good"
"1973",0,5,0,"good"
"1974",0,5,0,"good"
"1975",0,1,0,"good"
"1976",1,0,0,"good"
"1977",1,0,0,"good"
"1978",0,3,0,"good"
"1979",0,3,0,"good"
"1980",0,3,0,"good"
"1981",0,3,3,"good"
"1982",0,3,0,"good"
"1983",0,3,1,"good"
"1984",1,0,0,"good"
"1985",1,0,0,"good"
"1986",1,0,0,"good"
"1987",3,0,0,"good"
"1988",3,0,0,"good"
"1989",0,5,0,"good"
"1990",1,0,0,"good"
"1991",3,0,0,"good"
"1992",0,3,1,"good"
"1993",0,0,0,"good"
"1994",0,0,0,"good"
"1995",0,0,0,"good"
"1996",0,0,0,"good"
"1997",0,0,0,"good"
"1998",0,0,0,"good"
"1999",0,0,0,"good"
"2000",0,0,1,"good"
"2001",1,1,0,"good"
"2002",1,1,0,"good"
"2003",0.5,0,0,"good"
"2004",0.5,0,0,"good"
"2005",0,0,0,"good"
"2006",0,0,1,"good"
"2007",1,0,0,"good"
"2008",1,0,0,"good"
"2009",1,0,0,"good"
"2010",1,0,0,"good"
"2011",0,7,0,"good"
"2012",0,7,0,"good"
"2013",0,7,0,"good"
"2014",0,7,0,"good"
"2015",1,7,0,"good"
"2016",1,7,0,"good"
"2017",1,7,0,"good"
"2018",1,7,0,"good"
"2019",1,8,0,"good"
"2020",1,8,0,"good"
"2021",1,8,0,"good"
"2022",1,8,0,"good"
"2023",0,0,0,"good"
"2024",0,0,0,"good"
"2025",1,0,0,"good"
"2026",1,0,0,"good"
"2027",1,0,0,"good"
"2028",1,0,0,"good"
"2029",1,0,0,"good"
"2030",1,0,0,"good"
"2031",1,0,0,"good"
"2032",1,0,0,"good"
"2033",0,1,0,"good"
"2034",0,1,0,"good"
"2035",1,1,0,"good"
"2036",1,1,0,"good"
"2037",1,0,0,"good"
"2038",1,0,0,"good"
"2039",0,2,0,"good"
"2040",0,2,0,"good"
"2041",0,2,0,"good"
"2042",0,2,0,"good"
"2043",1,1,0,"good"
"2044",0.5,0,0,"good"
"2045",0,0,2,"good"
"2046",0,7,0,"good"
"2047",0,7,0,"good"
"2048",1,7,0,"good"
"2049",1,7,0,"good"
"2050",1,7,0,"good"
